100936|BBC Radio 2|BBC Radio 2|4|36|http://wmlive.bbc.net.uk/wms%5Cbbc_ami%5Cradio2%5Cradio2_bb_live_int_ep1_sw0|0|8211|44|48|2036
100487|佛山真爱电台|Foshan Truelove Radio|4|6|rtsp://59.38.110.90/946|0|8196|22|32|2006
100877|德国之声|DW-Radio|7|36|http://c13010-ls.w.core.cdn.streamfarm.net/dwworldlive-live/13010dwrde50|0|8029|44|48|2036
100114|上海都市792|Shanghai City792|4|3|mms://218.1.74.230/ds792|0|7713|44|128|2003
100390|高雄港都983|Gaoxiong Gangdu 983|4|33|http://bcr.media.hinet.net/RA000012|0|7673|44|64|2033
100112|上海交通台|Shanghai Traffic|2|3|mms://218.1.74.230/sgjt|0|7635|44|128|2003
100250|安徽小说评书广播|Anhui Story|6|12|rtsp://live.ahradio.com.cn/xspsgb|0|7593|32|32|2012
100205|广东电台文体广播|Guangdong CultureSports|3|6|rtsp://live.rgd.com.cn/1077|0|7575|22|32|2006
100946|澳洲广播电台中文广播|Australian broadcasting corporation|7|36|http://media3.abc.net.au/RAFLP|0|7541|16|40|2036
100094|湖南金鹰955电台|Hunan Golden Eagle|2|5|mms://real.rednet.cn/955|0|7516|48|64|2005
100347|台北国际社区广播电台|ICRT|4|33|rtsp://bcr.media.hinet.net/RA000038|0|7473|48|64|2033
100481|东莞交通音乐台|Dongguan Traffic Music Radio|2|6|http://radio.sun0769.com/fm1075|0|7216|32|32|2006
100413|香港新城采讯台|Hongkong Metro Plus|4|34|http://s1.104mfonline.com.hk/Encoder3|0|7193|44|32|2034
100486|佛山飞跃电台|Foshan Feiyue Radio|4|6|rtsp://59.38.110.90/924|0|7111|22|32|2006
100943|新加坡FM987（英语流行音乐）|Republic of Singapore FM987|1|36|http://202.172.226.195/FM987|0|7059|22|24|2036
100349|宝岛新声广播|Taiwan New Voice Broadcasting|4|33|http://bcr.media.hinet.net/RA000066|0|7044|48|64|2033
100591|济南音乐广播|Jinan Music Radio|1|8|rtsp://radiolive.jnnc.com/music1|0|7038|44|48|2008
100084|厦门音乐广播|Xiamen Music|1|20|mms://mediasrv2.iptv.xmg.com.cn/yinyue|0|7023|44|32|2020
100940|美国乡村音乐电台|Remenbering Country|1|36|rtsp://bostonpete.us/station08|0|6974|22|22|2036
100871|成都交通广播|Chengdu tranffic|2|23|rtsp://125.64.93.233/914|0|6823|32|40|2023
100104|杭州交通广播|Hangzhou Traffic|2|7|rtsp://vod.hcrt.cn/fm918|0|6547|32|32|2007
100776|国际在线音乐广播|International online music broadcast|1|1|http://enmms.chinabroadcast.cn/am1008|0|6226|22|32|2001
100418|香港电台三台|Hongkong Radio 3|4|34|rtsp://202.177.192.111/radio3|0|6218|22|20|2034
100851|广州交通电台|Guangzhou traffic radio|2|6|rtsp://61.145.114.236/fm1061|0|6204|32|32|2006
100120|陕西交通广播|Shanxi Traffic|2|25|rtsp://218.30.15.203/traffic|0|6196|44|32|2025
100323|KissRadio大众台|KissRadio Public station|4|33|http://bcr.media.hinet.net/RA000040|0|6189|48|64|2033
100005|中华之声|Voice of China|7|1|http://211.89.225.136/cnr005|0|6104|32|40|2001
100549|苏州音乐广播|Suzhou Music Radio|1|13|mms://58.211.0.53/948|0|6097|48|64|2013
101016|中国国际广播电台中文环球广播|CRI-Chinese |7|1|rtsp://live.cri.cn/hyhq|0|6005|44|48|2001
100860|子夜声线网络电台|ZiyeRadio|1|32|http://radio.nn.gx.cn/ziyeradio|0|5832|22|32|2032
100911|旧金山华语广播|KEST 1450AM San Francisco|4|36|http://208.74.156.222/KEST|0|5820|16|20|2036
100842|讲台网络电台 |Internet radio platform |4|34|rtsp://cast2.trhk.com/tol-at|0|5789|44|48|2034
100419|香港电台四台|Hongkong Radio 4|4|34|http://202.177.192.111/radio4|0|5775|22|20|2034
100967|日本Sankakuyama现场|Japan Sankakuyama LIVE|1|36|rtsp://wm2.hvc.co.jp/sankakuyama|0|5764|16|20|2036
100550|苏州故事广播|Suzhou Story Radio|6|13|mms://58.211.0.53/1028|0|5738|48|64|2013
100365|亚州电台|Asia Radio|4|33|http://bcr.media.hinet.net/RA000003|0|5627|48|64|2033
100850|广州新闻电台|Guangzhou news radio|7|6|rtsp://61.145.114.236/fm962|0|5463|32|32|2006
100735|CRI外语广播|CRI Foreign|4|1|rtsp://media.crinewsradio.cn/crinewsradio|0|5436|8|8|2001
100989|英国天空新闻广播|Sky News Radio|7|36|rtsp://live2.wm.skynews.servecast.net/skynews_wmlz_audio|0|5431|44|32|2036
100007|华夏双语|Chinese Bilingual|4|1|http://211.89.225.136/cnr007_s|0|5330|32|40|2001
100790|NHK日语在线广播|Radio japan NHK|4|36|http://rj-wmt.gekimedia.net/rj56|0|5212|44|32|2036
100766|Kiss 105.3 FM|Kiss 105.3 FM|1|36|http://amazon.atlantic.net/Kiss1053|0|5210|8|8|2036
100951|新加坡Yes933|Yes933|1|36|rtsp://202.172.226.196/FM933|0|5194|22|24|2036
100864|万象电台|Radio-Arts|4|3|http://wx.radio-arts.com.cn:5556/wx|0|5129|32|32|2003
100095|CITYFM城市之音 长沙|CITYFM Changsha|4|5|mms://real.rednet.cn/1017|0|4983|48|64|2005
100643|河南Myradio|Henan Myradio|1|16|mms://vod.hndt.com/fm90|0|4916|32|48|2016
100073|河南音乐广播|Henan Music|1|16|rtsp://vod.hndt.com/yygb|0|4874|32|32|2016
100356|佳音经典圣乐|Good News Classic Church Music|1|33|http://bcr.media.hinet.net/RA000029|0|4857|48|64|2033
100511|重庆交通广播|Chongqing Traffic Radio|2|32|http://live.cbg.cn/jiaotong|0|4745|32|40|2032
100097|成都文化休闲频道|Chengdu Culture Leisure Channel|6|23|rtsp://125.64.93.233/946|0|4596|32|40|2023
100512|重庆都市广播|Chongqing City Radio|7|32|http://live.cbg.cn/dushi|0|4496|32|40|2032
100426|福建交通广播|Fujian Traffic Radio|2|20|rtsp://video.fjtv.net/jt?ZHVob25n|0|4450|32|40|2020
100162|江门旅游音乐广播|Jiangmen Music|1|6|mms://116.254.197.80/fm933|0|4402|44|64|2006
100424|福建都市广播|Fujian City Radio|4|20|rtsp://video.fjtv.net/fm987?ZHVob25n|0|4401|32|40|2020
100130|大连都市广播|Dalian City|4|19|rtsp://218.61.6.228/dlyp2|0|4373|44|32|2019
100123|西安音乐广播|Xian Music|1|25|rtsp://113.140.13.205/radiomusic|0|4348|48|128|2025
100035|杭州新闻广播|Hangzhou News|7|7|rtsp://vod.hcrt.cn/89|0|4346|32|40|2007
100177|湖北楚天交通体育广播|Hubei Chutian Traffic Sports Broadcasting|3|10|rtsp://58.48.156.93/927|0|4302|32|32|2010
100126|天津文艺广播|Tianjin Arts|6|4|mms://218.69.250.8/live4|0|4295|44|96|2004
100544|南京交通频率|Nanjing Traffic Radio|2|13|rtsp://ralive.njbg.com.cn/fm102.4|0|4273|48|128|2013
100910|KMRB AM1430 粤语广播|KMRB AM1430|4|36|http://38.96.148.89/kmrb|0|4243|22|32|2036
100956|新加坡LOVE 97.2FM 最爱频道 |LOVE 97.2FM |1|36|http://202.172.226.196/FM972|0|4231|22|22|2036
100427|福建音乐广播|Fujian Music Radio|1|20|rtsp://video.fjtv.net/yygb?ZHVob25n|0|4205|32|40|2020
100992|美国大学广播电台WAMU在线|WAMU Radio|7|36|http://wamu-wm.streamguys.com/WAMU-1|0|4110|32|32|2036
100556|无锡音乐频率|Wuxi Music Radio|1|13|rtsp://vs1.thmz.com/radio31|0|4027|44|48|2013
100339|台湾之音-华语|The Voice of Taiwan - Chinese|4|33|http://bcr.media.hinet.net/RA000063|0|4024|48|64|2033
100949|日本小田原78.7MHz|Japan Fmodawara 78.7 |7|36|rtsp://simul.freebit.net/fmodawara|0|3906|16|20|2036
100736|CRI华语广播|CRI Chinese|1|1|rtsp://219.142.120.27/chn|0|3903|8|8|2001
100476|深圳交通广播|Shenzhen Traffic Radio|2|6|rtsp://219.232.160.11/jiaotong|0|3893|48|128|2006
100201|广东电台城市之声|Guangdong City|4|6|rtsp://media.fm1036.com/liveaudio|0|3890|32|32|2006
101021|BBC Radio 5|BBC Radio 5|7|36|http://wmlive.bbc.net.uk/wms%5Cbbc_ami%5Cradio5%5Cradio5_bb_live_int_ep1_sw0|0|3881|44|48|2036
100594|济南交通广播|Jinan Traffic Radio|2|8|rtsp://radiolive.jnnc.com/jiaotong|0|3862|44|48|2008
100474|深圳新闻广播|Shenzhen News Radio|7|6|rtsp://219.232.160.11/sznews|0|3853|48|128|2006
100777|哈尔滨时尚音乐频率|Haerbin music|1|18|http://221.212.91.236/FM909/audio|0|3804|44|32|2018
100346|HitFm台中91.5|HitFm Taizhong91.5|4|33|http://bcr.media.hinet.net/RA000035|0|3736|48|64|2033
100117|上海戏剧频率|Shanghai Opera|6|3|mms://218.1.74.230/sgxj|0|3669|44|128|2003
100716|北京爵士乐广播|Beijing Jazz Music|1|2|mms://alive.bjradio.com.cn/DAB|0|3665|32|32|2002
100316|岷江音乐|Minjiang Music|1|23|http://mmslive.sctv.com/fm95.5|0|3635|32|40|2023
100396|飞扬调频895|Flying FM 895|4|33|http://bcr.media.hinet.net/RA000019|0|3620|48|64|2033
101020|BBC Radio 4|BBC Radio 4|7|36|http://wmlive.bbc.net.uk/wms%5Cbbc_ami%5Cradio4%5Cradio4_bb_live_int_ep1_sw0|0|3584|44|48|2036
100727|内蒙古评书曲艺广播|Neimenggu Storytelling and Quyi|6|30|rtsp://vod.nmrb.cn/psqy|0|3575|44|64|2030
100480|东莞新闻频道|Dongguan News Radio|7|6|mms://radio.sun0769.com/fm1008|0|3460|32|32|2006
100150|温州音乐之声|Wenzhou Music|1|7|http://61.164.128.51/yyt|0|3317|48|128|2007
100432|厦门闽南之声|Xiamen Minnan Radio|4|20|rtsp://mediasrv2.iptv.xmg.com.cn/minnan|0|3266|32|32|2020
100713|北京欢乐时光广播|Beijing HappyTime|4|2|rtsp://alive.bjradio.com.cn/cfm1065|0|3260|32|32|2002
100217|武汉少儿故事广播|Wuhan ChildrenStory|6|10|http://whreal.whtv.com.cn/sr|0|3247|48|64|2010
100710|大连交通广播|Dalian Traffic|2|19|rtsp://218.61.6.228/jtgb|0|3195|44|32|2019
100863|北京通俗音乐|Beijing popular music|1|2|rtsp://alive.rbc.cn/cfm970|0|3193|32|32|2002
100912|英国Absolute音乐广播电台|Absoluteradio.co.uk|1|36|http://wms.absoluteradio.co.uk/absoluteradio.co.uk/vr_hi?u=|0|3176|44|128|2036
100715|北京教学广播|Beijing Teaching|4|2|mms://alive.bjradio.com.cn/cfm994|0|3144|32|32|2002
100199|广东电台新闻频道|Guangdong News|7|6|mms://live.rgd.com.cn/914|0|3130|22|32|2006
100013|天津新闻广播|Tianjin NewsBroadcast|7|4|mms://218.69.250.8/live1|0|3100|22|20|2004
100644|郑州故事广播|Zhengzhou Story Radio|6|16|rtsp://218.28.9.99/gushi|0|3095|48|64|2016
100510|重庆经济广播|Chongqing Economy Radio|5|32|http://live.cbg.cn/jingji|0|3079|32|40|2032
100006|神州之声|Divine Voice|7|1|rtsp://211.89.225.136/cnr006|0|3074|32|40|2001
100165|吉林交通广播|Jilin Traffic|2|26|http://222.73.177.252/fm1038|0|2987|44|64|2026
100153|温州经济生活广播|Wenzhou Economic Life|5|7|http://61.164.128.51/live|0|2971|48|128|2007
100008|民族之声|National voice|7|1|http://211.89.225.136/cnr008|0|2967|32|40|2001
100092|重庆音乐广播|Chongqing Music|1|32|http://live.cbg.cn/yinyue|0|2954|32|40|2032
100278|青岛电台音体广播|Qingdao MusicSports|3|8|rtsp://enmms.chinabroadcast.cn/fm91.5|0|2916|22|32|2008
100948|温哥华华侨之声|Vancouver BC Canada|4|36|rtsp://cac42.insinc.com/am1320-live-wa20en/audio|0|2883|22|20|2036
100642|河南交通广播|Henan Traffic|2|16|rtsp://vod.hndt.com/jtgb|0|2870|32|48|2016
100942|新加坡Capital FM958城市频道|Republic of Singapore Capital FM958|1|36|rtsp://202.172.226.195/FM958|0|2860|22|24|2036
100289|郑州音乐广播电台|Zhengzhou Music Radio|1|16|rtsp://218.28.9.99/yinyue|0|2818|48|64|2016
